MIA,ATL,594
MIA,AUS,1103
MIA,BDL,1194
MIA,BHM,661
MIA,BNA,806
MIA,BOS,1258
MIA,BWI,946
MIA,CHS,489
MIA,CLE,1080
MIA,CLT,650
MIA,CMH,990
MIA,CVG,948
MIA,DCA,919
MIA,DEN,1709
MIA,DFW,1121
MIA,DTW,1145
MIA,EGE,1810
MIA,EWR,1085
MIA,EYW,125
MIA,GNV,294
MIA,GSO,710
MIA,GSP,637
MIA,IAD,921
MIA,IAH,964
MIA,JAX,335
MIA,JFK,1089
MIA,LAS,2174
MIA,LAX,2342
MIA,LGA,1096
MIA,MCI,1251
MIA,MCO,192
MIA,MEM,859
MIA,MSP,1501
MIA,MSY,675
MIA,OKC,1222
MIA,ORD,1197
MIA,ORF,802
MIA,PBI,62
MIA,PHL,1013
MIA,PHX,1972
MIA,PNS,530
MIA,RDU,700
MIA,RIC,825
MIA,SAN,2267
MIA,SAT,1143
MIA,SEA,2724
MIA,SFO,2585
MIA,SJU,1045
MIA,SLC,2088
MIA,STL,1068
MIA,STT,1107
MIA,STX,1139
MIA,TLH,402
MIA,TPA,204
MIA,TUL,1168
SJU,ATL,1547
SJU,BDL,1666
SJU,BOS,1674
SJU,BWI,1565
SJU,CLE,1839
SJU,CLT,1475
SJU,DCA,1554
SJU,DFW,2165
SJU,DTW,1930
SJU,EWR,1608
SJU,FLL,1046
SJU,HOU,1997
SJU,IAD,1571
SJU,IAH,2007
SJU,JFK,1598
SJU,MCO,1189
SJU,MIA,1045
SJU,MSP,2404
SJU,ORD,2072
SJU,PHL,1576
SJU,STT,68
SJU,STX,94
SJU,TPA,1237
LAN,ATL,631
LAN,DTW,74
LAN,MSP,455
LAN,ORD,179
GJT,ASE,89
GJT,DEN,212
GJT,DFW,773
GJT,IAH,979
GJT,PHX,438
GJT,SLC,216
HRL,AUS,273
HRL,HOU,277
HRL,IAH,295
EVV,ATL,350
EVV,DFW,642
EVV,DTW,363
EVV,ORD,272.173800928314
RDD,SFO,199
COD,DEN,391
COD,ORD,1077
COD,SLC,298
COU,DFW,489
COU,ORD,315
MHT,ATL,952
MHT,BWI,377
MHT,DTW,610
MHT,EWR,209
MHT,FLL,1262
MHT,LAS,2356
MHT,LGA,195
MHT,MCO,1142
MHT,MDW,838
MHT,ORD,843
MHT,PHX,2280
MHT,TPA,1204
INL,BRD,153
INL,HIB,86
INL,MSP,255
GRB,ATL,774
GRB,DTW,287
GRB,MSP,252
GRB,ORD,173
SNA,ATL,1919
SNA,AUS,1209
SNA,DAL,1216
SNA,DEN,846
SNA,DFW,1205
SNA,EWR,2434
SNA,HOU,1357
SNA,IAH,1346
SNA,LAS,226
SNA,MCI,1342
SNA,MDW,1731
SNA,MSP,1522
SNA,OAK,371
SNA,ORD,1726
SNA,PDX,859
SNA,PHX,338
SNA,SEA,978
SNA,SFO,372
SNA,SJC,342
SNA,SLC,588
SNA,SMF,404
SNA,STL,1569
PSE,JFK,1617
PSE,MCO,1179
OMA,ATL,821
OMA,DAL,585
OMA,DCA,1012
OMA,DEN,472
OMA,DFW,583
OMA,DTW,651
OMA,EWR,1134
OMA,IAH,781
OMA,LAS,1099
OMA,LAX,1330
OMA,LGA,1148
OMA,MCO,1211
OMA,MDW,423
OMA,MSP,282
OMA,ORD,416
OMA,PDX,1369
OMA,PHX,1037
OMA,SEA,1368
OMA,SFO,1433
OMA,SLC,840
OMA,STL,342
IMT,MSP,257
IMT,RHI,67
ORH,FLL,1211
ORH,MCO,1091
PPG,HNL,2599
KOA,ANC,2874
KOA,DEN,3329
KOA,HNL,163
KOA,LAX,2504
KOA,OAK,2378
KOA,OGG,84
KOA,PDX,2607
KOA,PHX,2860
KOA,SAN,2556
KOA,SEA,2688
KOA,SFO,2367
KOA,SJC,2384
BFL,DEN,845
BFL,IAH,1428
BFL,PHX,425
BFL,SFO,238
RKS,DEN,260
RKS,GCC,261
RKS,SLC,162
GTF,DEN,624
GTF,MSP,887
GTF,SLC,463
ESC,DTW,306
SCC,ANC,627
SCC,BRW,204
ALB,ATL,853
ALB,BWI,289
ALB,CLT,646
ALB,DEN,1610
ALB,DTW,489
ALB,EWR,143
ALB,FLL,1204
ALB,IAD,325
ALB,LAS,2237
ALB,MCO,1073
ALB,MDW,717
ALB,MSP,980
ALB,ORD,723
ALB,RSW,1205
ALB,TPA,1130
ACT,DFW,89
CRW,ATL,363
CRW,DFW,946
CRW,DTW,281
CRW,IAH,975
CRW,MYR,356
CRW,ORD,416
MFR,DEN,964
MFR,SFO,329
MFR,SLC,575
PAH,ORD,342
ISP,BWI,220
ISP,FLL,1092
ISP,MCO,971
ISP,PBI,1052
ISP,RSW,1101
ISP,TPA,1034
BRO,DFW,482
BRO,IAH,308
MTJ,ATL,1352
MTJ,DEN,196
MTJ,DFW,722
MTJ,EWR,1795
MTJ,IAH,927
MTJ,LAX,666
MTJ,LGA,1810
MTJ,ORD,1081
MTJ,PHX,419
MTJ,SFO,791
ILM,ATL,377
ILM,CLT,185
ILM,LGA,500
OGG,ANC,2797
OGG,BLI,2681
OGG,DEN,3302
OGG,DFW,3711
OGG,HNL,100
OGG,ITO,121
OGG,KOA,84
OGG,LAX,2486
OGG,LIH,201
OGG,OAK,2349
OGG,ORD,4184
OGG,PDX,2562
OGG,PHX,2845
OGG,SAN,2541
OGG,SEA,2640
OGG,SFO,2338
OGG,SJC,2355
OGG,SMF,2404
DLH,MSP,144
DLH,ORD,397
ELP,ATL,1282
ELP,AUS,528
ELP,DAL,562
ELP,DEN,563
ELP,DFW,551
ELP,HOU,677
ELP,IAH,667
ELP,LAS,583
ELP,LAX,715
ELP,ORD,1236
ELP,PHX,347
ELP,SAT,496
BJI,MSP,199
HYS,DEN,298
MSY,ATL,425
MSY,AUS,444
MSY,BNA,471
MSY,BOS,1368
MSY,BWI,998
MSY,CLT,651
MSY,CMH,806
MSY,DAL,436
MSY,DCA,969
MSY,DEN,1062
MSY,DFW,447
MSY,DTW,926
MSY,EWR,1167
MSY,FLL,674
MSY,HOU,302
MSY,IAD,955
MSY,IAH,305
MSY,JFK,1182
MSY,LAS,1500
MSY,LAX,1670
MSY,LGA,1183
MSY,MCI,689
MSY,MCO,551
MSY,MDW,825
MSY,MIA,675
MSY,MKE,903
MSY,MSP,1039
MSY,OAK,1903
MSY,ORD,837
MSY,PHL,1089
MSY,PHX,1300
MSY,SAN,1599
MSY,SAT,494
MSY,SEA,2086
MSY,SFO,1911
MSY,SLC,1428
MSY,STL,604
MSY,TPA,488
GUM,HNL,3801
JAN,ATL,341
JAN,DFW,408
JAN,IAH,351
JAN,ORD,677
JAN,PIA,576
CWA,ATW,67
CWA,MSP,175
CWA,ORD,212.266406757635
VLD,ATL,208
GCC,DEN,313
GCC,RAP,125
GCC,RKS,261
GCC,SLC,410
JAC,ATL,1572
JAC,DEN,406
JAC,DFW,1047
JAC,EWR,1874
JAC,IAD,1750
JAC,IAH,1265
JAC,JFK,1894
JAC,LAX,784
JAC,MSP,872
JAC,ORD,1162
JAC,SEA,621
JAC,SFO,737
JAC,SLC,205
BWI,ABQ,1670
BWI,ALB,289
BWI,ATL,577
BWI,AUS,1342
BWI,BDL,283
BWI,BHM,682
BWI,BNA,587
BWI,BOS,369
BWI,BUF,281
BWI,CHS,472
BWI,CLE,314
BWI,CLT,361
BWI,CMH,337
BWI,CVG,430
BWI,DAL,1209
BWI,DAY,406
BWI,DEN,1491
BWI,DFW,1217
BWI,DTW,409
BWI,ECP,798
BWI,EWR,169
BWI,FLL,925
BWI,FNT,452
BWI,GRR,528
BWI,GSP,426
BWI,HOU,1246
BWI,IAH,1235
BWI,IND,516
BWI,ISP,220
BWI,JAX,663
BWI,JFK,184
BWI,LAS,2106
BWI,LAX,2329
BWI,LIT,912
BWI,MCI,967
BWI,MCO,787
BWI,MDW,611
BWI,MEM,787
BWI,MHT,377
BWI,MIA,946
BWI,MKE,641
BWI,MSP,936
BWI,MSY,998
BWI,MYR,399
BWI,OAK,2447
BWI,OKC,1180
BWI,ORD,622
BWI,ORF,159
BWI,PBI,883
BWI,PDX,2358
BWI,PHL,90
BWI,PHX,1999
BWI,PIT,210
BWI,PVD,327
BWI,PWM,452
BWI,RDU,255
BWI,ROC,277
BWI,RSW,919
BWI,SAN,2295
BWI,SAT,1407
BWI,SDF,495
BWI,SEA,2335
BWI,SFO,2457
BWI,SJU,1565
BWI,SLC,1865
BWI,STL,738
BWI,TPA,842
ILG,MCO,841
ILG,TPA,899
PIT,ATL,526
PIT,BNA,462
PIT,BOS,496
PIT,BWI,210
PIT,CLT,366
PIT,CVG,256
PIT,DAL,1060
PIT,DCA,204
PIT,DEN,1290
PIT,DFW,1067
PIT,DTW,201
PIT,EWR,319
PIT,FLL,994
PIT,HOU,1131
PIT,IAD,182
PIT,IAH,1117
PIT,JFK,340
PIT,LAS,1910
PIT,LAX,2136
PIT,LGA,335
PIT,MCO,834
PIT,MDW,402
PIT,MSP,726
PIT,ORD,413
PIT,PBI,952
PIT,PHL,268
PIT,PHX,1814
PIT,RSW,966
PIT,SFO,2254
PIT,TPA,873
CLD,LAX,86
ROC,ATL,749
ROC,BWI,277
ROC,CLT,573
ROC,DTW,296
ROC,EWR,246
ROC,IAD,288
ROC,JFK,264
ROC,LGA,254
ROC,MCO,1033
ROC,MDW,523
ROC,MSP,783
ROC,ORD,528
ROC,TPA,1079
GNV,ATL,300
GNV,MIA,294
ANC,ADK,1192
ANC,ADQ,253
ANC,AKN,288
ANC,ATL,3417
ANC,BET,399
ANC,BRW,725
ANC,CDV,160
ANC,DEN,2405
ANC,DFW,3043
ANC,DLG,329
ANC,EWR,3370
ANC,FAI,261
ANC,HNL,2777
ANC,IAH,3266
ANC,JNU,571
ANC,KOA,2874
ANC,LAS,2304
ANC,LAX,2345
ANC,LGB,2360
ANC,MSP,2519
ANC,OGG,2797
ANC,OME,539
ANC,ORD,2846
ANC,OTZ,548
ANC,PDX,1542
ANC,PHX,2552
ANC,SCC,627
ANC,SEA,1448
ANC,SFO,2018
ANC,SLC,2125
CMI,DFW,692.247933884297
CMI,ORD,135
PIH,SLC,150
PHL,ATL,666
PHL,AUS,1430
PHL,BDL,196
PHL,BNA,675
PHL,BOS,280
PHL,BWI,90
PHL,CHS,550
PHL,CLE,363
PHL,CLT,449
PHL,DAL,1295
PHL,DCA,119
PHL,DEN,1558
PHL,DFW,1303
PHL,DTW,453
PHL,FLL,992
PHL,IAH,1325
PHL,IND,588
PHL,JAX,742
PHL,LAS,2176
PHL,LAX,2402
PHL,LGA,96
PHL,MCO,861
PHL,MDW,668
PHL,MIA,1013
PHL,MSP,980
PHL,MSY,1089
PHL,MYR,473
PHL,ORD,678
PHL,PBI,951
PHL,PDX,2406
PHL,PHX,2075
PHL,PIT,268
PHL,PVD,237
PHL,RDU,337
PHL,RIC,198
PHL,RSW,993
PHL,SAN,2370
PHL,SAT,1496
PHL,SEA,2378
PHL,SFO,2521
PHL,SJU,1576
PHL,SLC,1927
PHL,SMF,2458
PHL,STL,814
PHL,STT,1605
PHL,TPA,920
CID,ATL,694
CID,DEN,692
CID,DFW,685
CID,DTW,430
CID,LAX,1550
CID,MSP,220
CID,ORD,196
LRD,DFW,396
LRD,HRL,144
LRD,IAH,301
MLI,ATL,633
MLI,DEN,752
MLI,DFW,691
MLI,DTW,373
MLI,MSP,274
MLI,ORD,139
WRG,KTN,82
WRG,PSG,31
CIU,DTW,284
TLH,ATL,223
TLH,DFW,767
TLH,MIA,402
LAX,ABQ,677
LAX,ANC,2345
LAX,ASE,737
LAX,ATL,1947
LAX,AUS,1242
LAX,BNA,1797
LAX,BOI,674
LAX,BOS,2611
LAX,BWI,2329
LAX,BZN,902
LAX,CLD,86
LAX,CLE,2052
LAX,CLT,2125
LAX,CMH,1995
LAX,COS,833
LAX,CVG,1900
LAX,DAL,1246
LAX,DCA,2311
LAX,DEN,862
LAX,DFW,1235
LAX,DTW,1979
LAX,EGE,748
LAX,ELP,715
LAX,EUG,748
LAX,EWR,2454
LAX,FAT,209
LAX,FLL,2342.744994731296
LAX,GEG,945
LAX,HDN,763
LAX,HNL,2556
LAX,HOU,1390
LAX,IAD,2288
LAX,IAH,1379
LAX,ICT,1203
LAX,IND,1814
LAX,ITO,2449
LAX,JAC,784
LAX,JFK,2475
LAX,KOA,2504
LAX,LAS,236
LAX,LIH,2615
LAX,MCI,1363
LAX,MCO,2218
LAX,MDW,1750
LAX,MEM,1619
LAX,MIA,2342
LAX,MKE,1756
LAX,MRY,266
LAX,MSN,1687
LAX,MSP,1535
LAX,MSY,1670
LAX,MTJ,666
LAX,OAK,337
LAX,OGG,2486
LAX,OKC,1187
LAX,OMA,1330
LAX,ORD,1744
LAX,PBI,2330
LAX,PDX,834
LAX,PHL,2402
LAX,PHX,370
LAX,PIT,2136
LAX,PSP,110
LAX,RDM,726
LAX,RDU,2239
LAX,RNO,391
LAX,SAF,710
LAX,SAN,109
LAX,SAT,1211
LAX,SBA,89
LAX,SBP,156
LAX,SEA,954
LAX,SFO,337
LAX,SJC,308
LAX,SLC,590
LAX,SMF,373
LAX,SMX,134
LAX,SNA,36
LAX,STL,1592
LAX,TPA,2158
LAX,TUS,451
AMA,DAL,323
AMA,DEN,359
AMA,DFW,312
AMA,IAH,517
AMA,LAS,758
DIK,DEN,488
DIK,MSP,481
BPT,DFW,270
CMH,ATL,447
CMH,BNA,337
CMH,BOS,640
CMH,BWI,337
CMH,CLT,347
CMH,DAL,919
CMH,DCA,323
CMH,DEN,1154
CMH,DFW,926
CMH,DTW,155
CMH,EWR,463
CMH,FLL,973
CMH,IAD,299
CMH,IAH,986
CMH,JFK,483
CMH,LAS,1771
CMH,LAX,1995
CMH,LGA,479
CMH,MCO,802
CMH,MDW,283
CMH,MIA,990
CMH,MSP,626
CMH,OAK,2110
CMH,ORD,296
CMH,PHX,1670
CMH,RSW,930
CMH,STL,409
CMH,TPA,829
LAS,ABQ,486
LAS,ALB,2237
LAS,AMA,758
LAS,ANC,2304
LAS,ATL,1747
LAS,AUS,1090
LAS,BDL,2297
LAS,BHM,1618
LAS,BLI,954
LAS,BNA,1587
LAS,BOI,519
LAS,BOS,2381
LAS,BUF,1986
LAS,BUR,223
LAS,BWI,2106
LAS,CAK,1846
LAS,CLE,1824
LAS,CLT,1916
LAS,CMH,1771
LAS,CVG,1678
LAS,DAL,1067
LAS,DCA,2089
LAS,DEN,628
LAS,DFW,1055
LAS,DSM,1216
LAS,DTW,1749
LAS,ELP,583
LAS,EWR,2227
LAS,FLL,2173
LAS,FNT,1733
LAS,GEG,806
LAS,HNL,2762
LAS,HOU,1235
LAS,IAD,2065
LAS,IAH,1222
LAS,ICT,986
LAS,IND,1590
LAS,JAX,1965
LAS,JFK,2248
LAS,LAX,236
LAS,LBB,775
LAS,LBE,1954
LAS,LGB,231
LAS,LIT,1294
LAS,MAF,795
LAS,MCI,1139
LAS,MCO,2039
LAS,MDW,1521
LAS,MEM,1416
LAS,MHT,2356
LAS,MIA,2174
LAS,MKE,1524
LAS,MSP,1299
LAS,MSY,1500
LAS,OAK,407
LAS,OKC,986
LAS,OMA,1099
LAS,ONT,197
LAS,ORD,1514
LAS,PDX,763
LAS,PHL,2176
LAS,PHX,255
LAS,PIT,1910
LAS,RDU,2026
LAS,RNO,345
LAS,SAN,258
LAS,SAT,1069
LAS,SDF,1624
LAS,SEA,867
LAS,SFO,414
LAS,SJC,386
LAS,SLC,368
LAS,SMF,397
LAS,SNA,226
LAS,STL,1371
LAS,TPA,1984
LAS,TUL,1076
LAS,TUS,365
LSE,MSP,119
LSE,ORD,215
MOT,DEN,604
MOT,MSP,449
CDV,ANC,160
CDV,YAK,213
BUF,ATL,712
BUF,BOS,395
BUF,BWI,281
BUF,CLT,546
BUF,DTW,241
BUF,EWR,282
BUF,FLL,1165.611821086262
BUF,IAD,283
BUF,JFK,301
BUF,LAS,1986
BUF,LGA,292
BUF,MCO,1011
BUF,MDW,468
BUF,MSP,735
BUF,ORD,473.300531914894
BUF,PHX,1912
BUF,RSW,1144
BUF,TPA,1053
BRD,INL,153
BRD,MSP,114
HPN,ATL,780
HPN,DCA,234
HPN,DTW,505
HPN,FLL,1097
HPN,MCO,972
HPN,ORD,738
HPN,PBI,1056
HPN,RSW,1102
HPN,TPA,1032
GFK,MSP,284
TRI,ATL,227
BUR,DEN,850
BUR,JFK,2465
BUR,LAS,223
BUR,OAK,325
BUR,PDX,817
BUR,PHX,369
BUR,SEA,937
BUR,SFO,326
BUR,SJC,296
BUR,SLC,574
BUR,SMF,358
MYR,ACY,466
MYR,ATL,317
MYR,BOS,738
MYR,BWI,399
MYR,CLE,557
MYR,CLT,157
MYR,CRW,356
MYR,DFW,1048
MYR,DTW,636
MYR,EWR,550
MYR,FLL,529
MYR,IAG,650
MYR,LBE,456
MYR,LGA,563
MYR,ORD,753
MYR,PBG,811
MYR,PHL,473
VPS,ATL,250
VPS,DFW,641
VPS,IAH,528
PVD,ATL,903
PVD,BWI,327
PVD,CLT,683
PVD,DCA,356
PVD,DTW,615
PVD,EWR,160
PVD,FLL,1188
PVD,IAD,372
PVD,MCO,1072
PVD,MDW,842
PVD,ORD,849
PVD,PBI,1148
PVD,PHL,237
PVD,RSW,1200
PVD,TPA,1136
TUL,ATL,674
TUL,AUS,426
TUL,DAL,237
TUL,DEN,541
TUL,DFW,237
TUL,DTW,789
TUL,EWR,1215
TUL,HOU,453
TUL,IAD,1027
TUL,IAH,429
TUL,LAS,1076
TUL,MDW,583
TUL,MIA,1168
TUL,MSP,615
TUL,ORD,585
TUL,PHX,935
TUL,SLC,926
TUL,STL,351
PHX,ABQ,328
PHX,ANC,2552
PHX,ATL,1587
PHX,AUS,872
PHX,BFL,425
PHX,BNA,1449
PHX,BOI,735
PHX,BOS,2300
PHX,BUF,1912
PHX,BUR,369
PHX,BWI,1999
PHX,CLE,1737
PHX,CLT,1773
PHX,CMH,1670
PHX,CVG,1569
PHX,DAL,879
PHX,DCA,1979
PHX,DEN,602
PHX,DFW,868
PHX,DRO,351.83751651255
PHX,DSM,1149.211320754717
PHX,DTW,1671
PHX,ELP,347
PHX,EWR,2133
PHX,FAT,493
PHX,FLG,119
PHX,FLL,1972
PHX,GEG,1020
PHX,GJT,438
PHX,HNL,2917
PHX,HOU,1020
PHX,IAD,1956
PHX,IAH,1009
PHX,IND,1488
PHX,JFK,2153
PHX,KOA,2860
PHX,LAS,255
PHX,LAX,370
PHX,LGB,355
PHX,LIH,2979
PHX,LIT,1136
PHX,MCI,1044
PHX,MCO,1849
PHX,MDW,1444
PHX,MHT,2280
PHX,MIA,1972
PHX,MKE,1460
PHX,MRY,598
PHX,MSP,1276
PHX,MSY,1300
PHX,MTJ,419
PHX,OAK,646
PHX,OGG,2845
PHX,OKC,833
PHX,OMA,1037
PHX,ONT,325
PHX,ORD,1440
PHX,PDX,1009
PHX,PHL,2075
PHX,PIT,1814
PHX,PSP,261
PHX,RDU,1891
PHX,RNO,601
PHX,SAN,304
PHX,SAT,843
PHX,SBA,455
PHX,SBP,509
PHX,SDF,1506
PHX,SEA,1107
PHX,SFO,651
PHX,SJC,621
PHX,SLC,507
PHX,SMF,647
PHX,SNA,338
PHX,STL,1262
PHX,TPA,1788
PHX,TUL,935
PHX,TUS,110
PHX,YUM,160
ATW,ATL,765
ATW,DTW,296
ATW,MSP,236
ATW,ORD,160
MSN,ATL,707
MSN,BOS,932
MSN,CID,149
MSN,CVG,373
MSN,CWA,114
MSN,DEN,826
MSN,DFW,821
MSN,DTW,311
MSN,EWR,799
MSN,IAH,966
MSN,LAX,1687
MSN,LGA,812
MSN,MCO,1109
MSN,MSP,228
MSN,ORD,108
MSN,SAN,1672
MSN,SFO,1772
MSN,SLC,1174
DCA,ACK,405
DCA,ATL,547
DCA,AUS,1315
DCA,BDL,313
DCA,BNA,562
DCA,BOS,399
DCA,BTR,985
DCA,CAK,274
DCA,CHS,444
DCA,CLE,310
DCA,CLT,331
DCA,CMH,323
DCA,CVG,411
DCA,DAL,1184
DCA,DEN,1476
DCA,DFW,1192
DCA,DTW,405
DCA,EWR,199
DCA,FLL,899
DCA,GSP,396
DCA,HOU,1218
DCA,HPN,234
DCA,HSV,613
DCA,IAH,1208
DCA,IND,500
DCA,JAX,634
DCA,JFK,213
DCA,LAS,2089
DCA,LAX,2311
DCA,LEX,414
DCA,LGA,214
DCA,MCI,949
DCA,MCO,759
DCA,MDW,601
DCA,MIA,919
DCA,MKE,634
DCA,MSP,931
DCA,MSY,969
DCA,ORD,612
DCA,PBI,857
DCA,PDX,2350
DCA,PHL,119
DCA,PHX,1979
DCA,PIT,204
DCA,PNS,816
DCA,PVD,356
DCA,PWM,482
DCA,RDU,227
DCA,RSW,892
DCA,SDF,474
DCA,SEA,2329
DCA,SFO,2442
DCA,SJU,1554
DCA,SLC,1851
DCA,STL,719
DCA,SYR,298
DCA,TPA,814
CHS,ABE,592
CHS,ATL,259
CHS,BNA,439
CHS,BOS,818
CHS,BWI,472
CHS,CLE,595
CHS,CLT,168
CHS,DAL,977
CHS,DCA,444
CHS,DFW,987
CHS,DTW,667
CHS,EWR,628
CHS,FLL,470
CHS,HOU,928
CHS,IAD,441
CHS,IAH,925
CHS,JFK,636
CHS,LGA,641
CHS,MDW,745
CHS,MIA,489
CHS,OKC,1020
CHS,ORD,760
CHS,PHL,550
CHS,SEA,2415
BOI,DEN,649
BOI,EUG,351
BOI,GEG,287
BOI,IAH,1482
BOI,LAS,519
BOI,LAX,674
BOI,MDW,1448
BOI,MSP,1142
BOI,OAK,511.75173370319
BOI,ORD,1437
BOI,PDX,344
BOI,PHX,735
BOI,SAN,749
BOI,SEA,399
BOI,SFO,522
BOI,SLC,290
PIB,DFW,462
PIB,MEI,69
IDA,DEN,458
IDA,MSP,939
IDA,SLC,188
GEG,BOI,287
GEG,DEN,836
GEG,LAS,806
GEG,LAX,945
GEG,MDW,1511
GEG,MSP,1175
GEG,OAK,723
GEG,PHX,1020
GEG,SEA,224
GEG,SLC,546
ROA,ATL,357
ROA,IAD,177
ROA,ORD,531
CHO,ATL,457
CHO,LGA,305
CHO,ORD,566.716216216216
CLL,DFW,164
CLL,IAH,74
TUS,ATL,1541
TUS,DEN,639
TUS,DFW,813
TUS,HOU,945
TUS,IAH,936
TUS,LAS,365
TUS,LAX,451
TUS,MDW,1440
TUS,MSP,1298
TUS,ORD,1437
TUS,PDX,1119
TUS,PHX,110
TUS,SAN,368
TUS,SEA,1216
TUS,SFO,751
TUS,SLC,601
TTN,ATL,701
TTN,BNA,706
TTN,CLT,484
TTN,CVG,532
TTN,DTW,464
TTN,FLL,1026
TTN,IND,610
TTN,MCO,896
TTN,MDW,683
TTN,MKE,701
TTN,MSP,989
TTN,ORD,693
TTN,PBI,985
TTN,RDU,373
TTN,RSW,1028
TTN,STL,837
TTN,TPA,955
TTN,UST,801
PLN,CIU,49
PLN,DTW,243
MMH,DEN,780
MMH,SFO,193
BET,ANC,399
AVL,ATL,164
AVL,EWR,583
AVL,ORD,536
RHI,IMT,67
RHI,MSP,190
OTH,DEN,1040
OTH,SFO,412
ABQ,ATL,1269
ABQ,BWI,1670
ABQ,CLT,1449
ABQ,DAL,580
ABQ,DEN,349
ABQ,DFW,569
ABQ,HOU,759
ABQ,IAH,744
ABQ,JFK,1826
ABQ,LAS,486
ABQ,LAX,677
ABQ,MCI,718
ABQ,MCO,1553
ABQ,MDW,1121
ABQ,MSP,981
ABQ,OAK,889
ABQ,ORD,1118
ABQ,PDX,1111
ABQ,PHX,328
ABQ,SAN,628
ABQ,SEA,1180
ABQ,SFO,896
ABQ,SLC,493
KTN,JNU,234
KTN,SEA,680
KTN,SIT,183
KTN,WRG,82
LFT,ATL,503
LFT,BHM,385
LFT,DEN,978
LFT,DFW,351
LFT,IAH,201
SBP,LAX,156
SBP,PHX,509
SBP,SFO,190
ELM,ATL,717
ELM,DTW,332
ELM,ORD,566
SEA,ABQ,1180
SEA,ANC,1448
SEA,ATL,2182
SEA,AUS,1770
SEA,BIL,664
SEA,BLI,93
SEA,BNA,1978
SEA,BOI,399
SEA,BOS,2496
SEA,BUR,937
SEA,BWI,2335
SEA,BZN,543
SEA,CHS,2415
SEA,CLE,2021
SEA,CLT,2279
SEA,COS,1068
SEA,CVG,1965
SEA,DAL,1670
SEA,DCA,2329
SEA,DEN,1024
SEA,DFW,1660
SEA,DTW,1927
SEA,EWR,2402
SEA,FAI,1533
SEA,FAT,748
SEA,FLL,2717
SEA,GEG,224
SEA,HDN,891
SEA,HNL,2677
SEA,HOU,1894
SEA,IAD,2306
SEA,IAH,1874
SEA,JAC,621
SEA,JFK,2422
SEA,JNU,909
SEA,KOA,2688
SEA,KTN,680
SEA,LAS,867
SEA,LAX,954
SEA,LGB,965
SEA,LIH,2701
SEA,MCI,1489
SEA,MCO,2554
SEA,MDW,1733
SEA,MIA,2724
SEA,MKE,1694
SEA,MSO,389
SEA,MSP,1399
SEA,MSY,2086
SEA,OAK,671.778775968557
SEA,OGG,2640
SEA,OKC,1519
SEA,OMA,1368
SEA,ONT,956
SEA,ORD,1721
SEA,PDX,129
SEA,PHL,2378
SEA,PHX,1107
SEA,PSC,172
SEA,PSP,987
SEA,RDU,2354
SEA,SAN,1050
SEA,SAT,1774
SEA,SBA,908
SEA,SFO,679
SEA,SIT,861
SEA,SJC,697
SEA,SLC,689
SEA,SMF,605
SEA,SNA,978
SEA,STL,1709
SEA,TPA,2520
SEA,TUS,1216
ACV,SFO,250
BQK,ATL,238
OAK,ABQ,889
OAK,ATL,2130
OAK,AUS,1497
OAK,BNA,1959
OAK,BOI,511.751388888889
OAK,BOS,2694
OAK,BUR,325
OAK,BWI,2447
OAK,CMH,2110
OAK,DAL,1468
OAK,DEN,957
OAK,DFW,1457
OAK,FLL,2576
OAK,GEG,723
OAK,HNL,2409
OAK,HOU,1642
OAK,IAH,1628
OAK,JFK,2576
OAK,KOA,2378
OAK,LAS,407
OAK,LAX,337
OAK,LGB,353
OAK,LIH,2457
OAK,MCI,1489
OAK,MDW,1844
OAK,MSY,1903
OAK,OGG,2349
OAK,ONT,362
OAK,ORD,1836
OAK,PDX,543
OAK,PHX,646
OAK,SAN,446
OAK,SEA,671.778247393632
OAK,SLC,588
OAK,SNA,371
BNA,ATL,214
BNA,AUS,756
BNA,BOS,942
BNA,BWI,587
BNA,CHS,439
BNA,CLE,448
BNA,CLT,328
BNA,CMH,337
BNA,CVG,230
BNA,DAL,623
BNA,DCA,562
BNA,DEN,1014
BNA,DFW,631
BNA,DTW,456
BNA,ECP,401
BNA,EWR,748
BNA,FLL,793
BNA,HOU,670
BNA,IAD,542
BNA,IAH,657
BNA,JAX,483
BNA,JFK,765
BNA,LAS,1587
BNA,LAX,1797
BNA,LGA,764
BNA,MCI,491
BNA,MCO,616
BNA,MDW,395
BNA,MIA,806
BNA,MOB,385
BNA,MSP,695
BNA,MSY,471
BNA,OAK,1959
BNA,ORD,409
BNA,PHL,675
BNA,PHX,1449
BNA,PIT,462
BNA,PNS,391
BNA,RDU,442
BNA,RSW,722
BNA,SAN,1751
BNA,SAT,822
BNA,SEA,1978
BNA,SLC,1404
BNA,STL,272
BNA,TPA,612
BNA,TTN,706
CLT,ABQ,1449
CLT,ALB,646
CLT,ATL,226
CLT,AUS,1032
CLT,BDL,644
CLT,BNA,328
CLT,BOS,728
CLT,BUF,546
CLT,BWI,361
CLT,CHS,168
CLT,CLE,430
CLT,CMH,347
CLT,CVG,335
CLT,DAB,416
CLT,DAL,926
CLT,DCA,331
CLT,DEN,1337
CLT,DFW,936
CLT,DTW,500
CLT,EWR,529
CLT,FLL,631.735415882574
CLT,GSO,83
CLT,HOU,920
CLT,IAD,322
CLT,IAH,912
CLT,ILM,185
CLT,IND,427
CLT,JAX,328
